feature,bucket,n,coverage_pct,win_rate,expectancy_r,gross_r,lift_r,t_stat,coins_positive,years_positive
dd_30d & up_from_low_30d,-20.5..-16.2 & 48..inf,7397,1.1585472816349034,0.3721779099634987,-0.0011579680409046498,0.0643725842052271,0.12506620844026345,-0.07169540130888638,0.5384615384615384,0.6666666666666666
atr_pct & ret_1d_5,1.66..2.18 & -5.37..-2.52,6217,0.9737310328409077,0.3712401479813415,-0.0011684045426025428,0.07048498299760743,0.12505577193856557,-0.06613584080383922,0.35714285714285715,0.5
dd_30d & up_from_low_30d,-inf..-33.6 & 31.2..48,8849,1.3859652420153115,0.3749576223302068,-0.0012959122827029248,0.06926963099657923,0.12492826419846517,-0.08723881971681814,0.5714285714285714,0.5
dist_low_20 & ema200_rel,2.27..3.09 & -6.51..-3.59,10397,1.628419100602689,0.3793401942868135,-0.0014184619668854437,0.1070342011241021,0.12480571451428266,-0.10195107661515347,0.35714285714285715,0.5
atr_pct & dow,1.37..1.66 & 6,8741,1.3690498565324714,0.36780688708385767,-0.0015855218784588288,0.08730124781956212,0.12463865460270927,-0.10381362625070328,0.42857142857142855,0.5
atr_pct & dist_low_20,1.17..1.37 & 2.27..3.09,11912,1.8657043691814206,0.37659503022162527,-0.002241132976038684,0.10335335254704915,0.12398304350512941,-0.17171765811033987,0.42857142857142855,0.5
dd_30d & dow,-inf..-33.6 & 3,11153,1.746826798982571,0.3694969963238591,-0.0027614146420716305,0.07104032970798971,0.12346276183909646,-0.20717064443630676,0.5,0.5
dist_high_20 & up_from_low_30d,3.01..4.22 & 31.2..48,11403,1.785982783896553,0.3730597211260195,-0.0028947122812559515,0.09086546483011228,0.12332946419991214,-0.2178369399247097,0.42857142857142855,0.3333333333333333
up_from_low_30d & ema200_rel,48..inf & 5.97..inf,36400,5.701111403475799,0.3708241758241758,-0.002930406510425497,0.05730909365903607,0.1232937699707426,-0.40238563121150456,0.42857142857142855,0.6666666666666666
dd_30d & ret_1d_5,-33.6..-25.7 & -inf..-9.87,20846,3.264982646067486,0.3706706322555886,-0.0031665855230423035,0.07617571256991763,0.1230575909581258,-0.32489963862914184,0.5,0.5
up_from_low_30d & dist_low_20,31.2..48 & 0.662..1.14,6610,1.0352842411256875,0.38260211800302574,-0.003248426839519859,0.12230645702871067,0.12297574964164824,-0.18541565340251515,0.5,0.5
